lotarea,neighborhood,overallqual,overallcond,totalbsmtsf,grlivarea,kitchenqual,paveddrive,yrsold,saleprice,zone_FV,zone_RL,zone_RM,lotshape_irr,near_busy_st,non_1fam,2plus_fl,hip_roof,ext_ord,has_veneer,cncrt_found,bsmt_ord,heatingqc_dum,cent_air_dum,garage_ord,fireplace_ord,lotfrontage_imp,remodel_age,tot_bath,deckporcharea
8.719317375506371,1,7,8,6.725033642166843,6.74993119378857,1,1,2007,11.790557201568507,0,0,1,0,0,0,0,0,0,0,0,1.75,1,1,1.0,0.0,51.0,10,1.0,5.081404364984463
9.16701524723781,1,6,7,6.647688373563329,7.074963197966044,1,1,2006,11.695247021764184,0,0,1,0,0,0,0,0,2,0,0,1.75,0,1,0.67,0.0,56.0,61,1.5,0.0
9.204523486654617,3,9,5,7.382124365737512,7.645397699428633,3,1,2006,12.732279371334467,0,1,0,1,0,0,1,0,0,1,1,4.25,1,1,1.67,1.25,82.0,5,3.5,5.631211781821365
8.974364841846596,1,4,7,6.3578422665081,6.892641641172089,1,0,2010,11.56171562913966,0,1,0,0,0,0,0,0,0,0,0,1.75,0,1,1.0,0.0,65.0,17,1.5,0.0
9.99296255896373,2,7,5,6.593044534142437,7.27655640271871,1,1,2008,12.072541252905651,0,1,0,1,0,0,1,0,0,0,1,4.25,1,1,1.33,1.0,57.0,14,3.0,5.659482215759621
9.210840247017833,3,7,5,7.057036981697891,7.611842399580417,1,1,2008,12.165250651009918,0,1,0,0,0,0,1,1,0,1,0,2.5,1,1,1.67,1.0,83.0,34,2.5,6.0063531596017325
9.424887076064874,1,7,5,6.742880635791903,7.5745584842024805,2,1,2006,12.180754837545884,0,1,0,1,0,0,1,0,2,0,1,2.0,1,1,2.0,1.25,41.0,6,2.5,5.003946305945459
9.104979856318357,3,8,5,6.645090969505644,7.371489295214277,2,1,2009,12.254862809699606,1,0,0,0,0,0,1,0,2,0,1,2.0,1,1,1.67,0.0,75.0,3,2.5,3.4339872044851463
8.971448463693834,2,7,5,6.742880635791903,7.5745584842024805,2,1,2007,12.259613412458204,0,1,0,0,0,0,1,0,2,1,1,2.0,1,1,2.0,1.25,63.0,8,2.5,3.8918202981106265
8.699514748210191,1,4,6,6.511745329644728,7.188412736496954,1,1,2009,11.759785542901755,0,0,1,0,0,0,0,0,0,0,0,2.25,0,1,0.67,0.0,50.0,61,1.0,0.0
9.227689010310796,1,6,5,7.262628600974241,7.261927092702751,1,1,2008,12.103486056755072,0,1,0,1,0,0,0,0,0,1,0,2.25,0,1,1.67,1.25,100.0,47,2.0,0.0
9.517825071724143,1,5,5,6.4967749901858625,7.756623334538858,1,1,2007,11.407564949312402,0,0,1,0,0,1,1,0,0,0,0,1.75,0,0,1.0,0.0,85.0,61,2.0,4.060443010546419
9.406893511016861,1,5,7,6.71295620067707,6.811244378601294,1,1,2007,11.83862560460953,0,1,0,0,0,0,0,0,0,0,1,1.75,0,1,1.33,0.0,85.0,15,1.0,5.733341276897746
9.233763886919771,2,7,5,6.6052979209482015,7.307872780763706,2,1,2006,12.043465476845318,0,1,0,0,0,0,1,0,2,0,1,2.0,1,1,1.67,0.0,65.0,5,2.5,3.4965075614664802
8.85366542803745,1,5,4,7.048386408721883,7.047517221357296,1,1,2006,11.891361900690473,0,1,0,0,0,0,0,1,1,0,0,2.75,0,1,1.33,0.0,70.0,50,1.0,0.0
9.326165937481774,3,7,5,6.985641817639208,7.64826303090192,2,1,2008,12.337100907936577,0,1,0,1,0,0,1,0,2,0,1,2.5,1,1,1.67,1.0,59.0,18,3.0,5.950642552587727
8.987196820661973,1,5,6,7.136483208590247,7.135687347028144,2,1,2008,11.976659481202368,0,1,0,0,0,0,0,0,1,0,1,2.25,0,1,1.33,0.0,80.0,52,2.5,5.484796933490655
9.280612424961515,3,8,5,6.999422467507961,7.569927655242652,2,1,2006,12.491251587763836,1,0,0,0,0,0,1,0,2,0,1,2.25,0,1,2.0,1.25,84.0,5,2.5,5.497168225293202
8.699514748210191,1,5,7,6.705639094860003,7.356279876550748,2,1,2006,11.842229212112828,0,0,1,0,0,0,0,0,0,1,1,1.75,1,1,1.0,0.0,50.0,61,1.5,3.2188758248682006
8.843759381917984,3,4,5,6.665683717782408,6.664409020350408,1,1,2008,11.428456308343778,0,1,0,0,0,1,0,1,0,0,0,3.25,0,0,0.0,0.0,56.0,56,2.0,4.727387818712341
9.077951183930438,1,8,5,7.306531398939505,7.313220387090301,2,1,2007,12.26904274984486,0,1,0,0,0,0,0,0,2,1,1,3.0,1,1,1.67,1.25,73.0,5,2.0,5.209486152841421
9.682404377188837,3,9,5,7.51425465281641,7.52294091807237,2,1,2006,12.694652660348845,0,1,0,1,0,0,0,1,2,1,1,4.5,1,1,2.0,1.25,98.0,6,3.0,6.448889394146858
9.10764297373784,2,6,5,6.672032945461067,7.323170717943469,2,1,2008,12.095141084822892,0,1,0,1,0,0,1,0,2,0,1,2.0,1,1,1.67,1.25,80.0,7,2.5,4.330733340286331
9.355565624128962,3,8,5,7.325807502595773,7.337587743538596,2,1,2008,12.591335046320818,0,1,0,1,0,0,0,1,2,1,1,4.5,1,1,2.0,0.0,74.0,4,3.0,3.295836866004329
7.426549072397305,1,6,6,6.182084906716632,6.894670039433482,1,1,2009,11.48246625748552,0,0,1,0,0,1,1,0,0,1,0,2.0,0,1,0.67,0.0,21.0,39,2.5,0.0
9.077951183930438,1,7,5,7.238496840894365,7.581719640125308,2,1,2006,12.38755635142507,0,1,0,0,0,0,1,0,2,0,1,3.5,1,1,2.0,0.0,73.0,5,2.5,4.51085950651685
9.169518377455928,1,5,6,7.132497551660044,7.267525427828172,1,1,2006,11.9891596439666,0,1,0,0,0,0,0,0,1,0,0,2.5,0,1,1.33,1.25,80.0,21,2.0,4.976733742420574
8.39728289474368,1,6,5,6.744059186311348,6.742880635791903,2,1,2008,11.824079893607152,0,0,1,0,0,0,0,0,2,1,1,3.75,1,1,1.67,0.0,37.0,8,2.0,4.948759890378168
7.426549072397305,1,6,8,6.182084906716632,6.894670039433482,2,1,2009,11.678439903447801,0,0,1,0,0,1,1,0,0,1,0,2.5,0,1,0.67,0.0,21.0,4,1.5,5.5254529391317835
8.935771938669784,1,4,6,6.740519359606223,6.739336627357174,1,1,2007,11.771436160121729,0,1,0,0,0,0,0,0,0,0,0,2.5,0,1,1.0,0.0,69.0,5,2.0,0.0
8.890685920281129,1,7,7,6.859614903654202,7.344719054149673,3,1,2009,12.230765258120545,0,1,0,0,0,0,0,0,0,0,0,1.75,0,0,1.0,0.0,55.0,4,2.5,4.31748811353631
10.394151284478166,2,6,3,7.618742377670413,7.83002808253384,1,1,2007,12.209187788430318,0,1,0,1,0,0,0,1,0,0,1,2.0,0,1,1.67,1.25,126.84860726552125,36,4.0,0.0
9.377971213360134,3,8,5,7.43543801981455,7.434847875211999,2,1,2007,12.68354828961461,0,1,0,0,0,0,0,0,2,1,1,2.5,1,1,2.0,1.25,91.0,4,2.0,4.727387818712341
9.230142999272362,1,8,5,7.364547014255642,7.379008127628304,2,1,2009,12.588610248994634,0,1,0,0,0,0,0,0,2,1,1,3.75,1,1,2.0,1.25,85.0,4,3.0,3.8918202981106265
9.08805973726735,3,9,5,7.429520842786462,7.428927194802272,3,1,2008,12.491251587763836,0,1,0,1,0,0,0,1,0,1,1,3.25,1,1,1.67,1.75,63.0,6,2.0,6.342121418721152
9.322239464473592,1,6,5,6.823286122355687,7.428333194190806,1,1,2009,12.058152515453552,0,1,0,0,0,0,1,1,0,1,0,1.75,0,1,1.67,1.0,70.0,33,2.5,5.497168225293202
9.084777149000837,1,5,6,6.9930151229329605,7.533158807455563,1,1,2009,11.73526869611367,0,0,1,0,0,0,0,1,2,0,0,1.75,0,1,1.0,0.0,98.0,15,1.0,3.8918202981106265
8.797095076549056,1,6,6,6.930494765951626,7.266827347520591,2,1,2009,11.911701584927597,0,1,0,0,0,0,0,0,0,0,0,1.75,0,0,1.33,1.25,59.83541106324409,61,1.0,5.793013608384144
9.079434102128383,1,7,5,7.254884810077338,7.254177846456518,2,1,2010,12.130810161029627,0,1,0,0,0,0,0,0,2,1,1,3.75,1,1,1.67,0.0,65.0,7,2.0,5.472270673671475
9.313618721429684,1,8,5,7.207118856207756,7.213768308118642,2,1,2006,12.301382825334498,0,1,0,0,0,0,0,1,1,0,1,3.0,1,1,1.33,1.0,76.546495688387,9,2.5,5.459585514144159
9.12238309321704,3,8,5,7.311218384419629,7.310550158534422,2,1,2007,12.323855681186558,0,1,0,0,0,0,0,0,2,1,1,2.75,1,1,1.67,0.0,76.0,4,2.0,5.700443573390687
9.021598247379305,1,6,5,6.838405200847344,6.837332814685591,2,1,2007,11.728036844587175,0,1,0,1,0,0,0,0,1,0,0,1.75,1,1,1.0,1.25,57.0,61,1.0,0.0
9.052984561199976,1,3,4,0.0,6.946975992135418,1,1,2009,11.439278924801929,0,1,0,0,0,1,0,0,1,0,0,0.0,0,0,1.0,0.0,60.0,61,2.0,0.0
9.06357899058078,1,5,5,6.9782137426306985,6.977281341630747,1,0,2009,11.747997587149712,0,0,1,0,0,0,0,1,0,0,0,1.75,0,1,1.33,0.0,50.0,61,2.0,0.0
9.452109387413557,1,4,5,6.762729506931879,6.761572768804055,1,1,2008,11.619535200028487,0,1,0,1,0,0,0,1,0,0,0,2.25,0,1,1.0,0.0,79.50947715043287,39,1.0,5.37989735354046
9.305650551780507,3,8,5,6.877296071497429,7.734121303328305,2,1,2007,12.421184025147118,0,1,0,0,0,0,1,0,2,1,1,2.0,1,1,2.33,1.0,76.25456301232448,11,2.5,4.04305126783455
8.934586870389676,1,5,5,7.0192966537150445,7.018401799069201,1,1,2008,11.826786849205313,0,1,0,0,0,0,0,0,0,0,0,1.75,1,1,1.0,0.0,69.0,48,1.0,0.0
8.39728289474368,1,6,5,6.744059186311348,6.742880635791903,2,1,2006,11.79810440720389,0,0,1,0,0,0,0,0,2,1,1,3.75,1,1,1.67,0.0,37.0,8,2.0,4.948759890378168
9.225426009394223,1,5,5,6.955592608396297,6.954638864880987,1,1,2007,11.813030057420567,0,1,0,0,0,0,0,1,0,1,0,2.25,0,1,1.0,0.0,72.0,55,2.0,3.044522437723423
9.23941361946189,1,4,6,6.842683282238422,6.841615476477592,1,1,2008,11.625360894300016,0,1,0,0,0,0,0,0,0,1,0,2.5,0,1,1.0,0.0,68.0,42,1.0,2.833213344056216
8.95712413640568,1,5,7,6.837332814685591,7.1569563646156364,1,1,2008,11.84939770159144,0,1,0,0,0,0,0,0,0,0,0,2.0,0,1,1.0,0.0,70.0,31,2.0,0.0
9.748002649695733,3,4,4,0.0,7.370230641807081,1,0,2008,11.808813773969108,0,1,0,0,1,0,0,0,1,0,0,0.0,0,1,1.33,1.25,80.0,52,2.0,4.0943445622221
9.537483513308878,3,10,5,7.463363045520021,7.621684998724611,3,1,2007,13.028052697933088,0,1,0,1,0,0,0,1,2,1,1,4.5,1,1,2.0,1.25,81.0,4,3.0,5.680172609017068
9.222268942841456,3,8,5,7.061334366910438,7.8343923029104365,2,1,2006,12.577636201962656,0,1,0,0,0,0,1,1,2,1,1,3.0,1,1,2.0,1.0,92.0,17,3.5,5.961005339623274
9.289151552400472,1,7,5,6.8966943316227125,7.5352967024440884,2,1,2007,12.36946619243861,0,1,0,1,0,0,1,0,2,0,1,4.25,1,1,1.67,1.0,47.0,12,2.5,5.786897381366708
9.169518377455928,1,6,8,6.660575149839686,7.255591274253665,2,1,2006,11.960811288962345,0,0,1,0,0,0,0,0,0,0,0,2.0,1,1,1.0,0.0,60.0,7,1.5,3.2188758248682006
9.002208578282412,2,6,5,6.860663671448287,7.416979621381154,1,1,2006,12.05757263721173,0,1,0,1,0,0,1,0,2,0,1,2.0,1,1,1.67,1.0,63.658845888806646,11,2.5,4.948759890378168
9.362116806941977,3,7,5,7.264730177929867,7.2640301428995295,2,1,2008,12.111761966058932,1,0,0,0,0,0,0,0,2,0,1,2.0,1,1,1.67,0.0,95.0,3,2.0,4.795790545596741
9.52937575208596,3,9,5,7.491645473605133,7.491087593534876,2,1,2006,12.82771576849868,0,1,0,1,0,0,0,0,2,1,1,4.5,1,1,2.0,1.25,121.0,5,3.0,5.537334267018537
9.187174093944343,3,6,5,6.982862751468942,7.942362237674335,2,1,2008,12.468436909997665,0,1,0,1,0,0,1,0,0,1,1,2.0,1,1,2.0,1.0,69.7471317254534,9,3.0,4.394449154672439
9.104979856318357,2,5,4,6.415096959171596,6.70808408385307,2,0,2006,11.184421397998193,0,0,1,0,0,0,0,0,0,0,0,1.75,1,0,0.0,0.0,50.0,61,1.0,0.0
9.241839039035554,2,3,3,6.285998094508865,7.203405521083095,1,0,2008,11.319037271804808,0,0,1,0,0,1,1,0,1,0,1,1.5,1,0,0.0,0.0,60.0,61,2.0,3.7612001156935624
9.254165851516213,2,6,6,6.536691597591305,7.6586995582682995,1,1,2009,11.970350312009105,0,1,0,1,0,0,0,0,0,1,0,1.75,0,1,1.67,1.0,72.09485601039749,39,2.5,4.653960350157523
9.06357899058078,1,5,5,6.511745329644728,7.158513997329321,1,1,2008,11.751942365440728,0,0,1,0,0,0,0,0,0,0,0,2.25,0,1,0.67,0.0,50.0,10,2.0,0.0
9.39099387166944,3,7,5,7.2682230211595655,7.267525427828172,2,1,2010,12.506177237980511,0,1,0,0,0,0,0,0,0,1,0,4.25,1,1,1.67,1.25,83.0,24,2.5,5.631211781821365
9.41954725755152,3,8,8,7.311218384419629,7.664815785285735,2,1,2009,12.66539442642905,0,1,0,1,0,0,0,0,0,0,0,4.25,1,1,2.0,1.25,79.0,2,2.5,5.966146739123692
9.351145248567203,3,6,7,6.927557906278317,7.213031659834869,3,1,2008,12.083905011555967,0,1,0,1,0,0,0,0,0,1,0,3.25,0,1,1.0,1.25,124.0,5,2.0,0.0
9.594513744616725,3,7,7,7.677400430514807,7.694392802629421,2,1,2009,12.513189630620563,0,1,0,1,0,0,0,1,0,1,0,3.0,0,1,2.0,1.0,90.0,20,2.0,5.043425116919247
7.887959336599945,1,5,6,5.579729825986222,7.1731917424865985,1,1,2008,11.652687407345388,0,0,1,0,0,0,1,0,2,0,1,2.25,0,1,1.67,1.25,39.12061880083533,35,1.5,5.111987788356544
8.565983355585669,1,8,5,6.529418838262226,7.765569081097317,1,1,2008,11.711776323715394,0,0,1,0,0,0,1,0,0,0,0,1.5,0,0,0.0,0.0,50.0,24,2.0,4.007333185232471
9.800568498528287,2,8,5,5.634789603169249,7.9105906122564775,2,1,2007,12.66032791780777,0,1,0,1,0,0,0,0,1,0,0,2.0,0,1,1.67,1.25,70.0,25,2.5,5.638354669333745
9.131838143821225,1,7,5,6.84587987526405,7.493873886783559,2,1,2007,12.271392111650817,0,1,0,1,0,0,1,0,2,0,1,2.75,1,1,1.67,0.0,79.0,5,2.5,5.288267030694535
8.881836305004146,1,5,7,0.0,6.946975992135418,1,1,2006,11.603679828238693,0,1,0,0,0,0,0,1,0,0,0,0.0,0,1,1.0,0.0,60.0,61,1.0,0.0
8.699514748210191,1,5,5,6.672032945461067,6.670766320845874,1,1,2008,11.652687407345388,0,0,1,0,0,0,0,0,2,0,0,2.5,1,1,0.67,0.0,50.0,61,1.0,0.0
8.196436811235028,3,7,5,7.042286171939743,7.04141166379481,2,1,2006,12.080509422554828,1,0,0,0,0,0,0,0,0,0,1,2.0,1,1,1.67,1.25,34.0,7,1.5,5.2574953720277815
9.122164681072457,2,6,7,7.306531398939505,7.305860032684009,2,1,2009,12.132156962580005,0,1,0,1,0,0,0,1,1,0,0,1.75,0,1,1.67,1.25,67.54284068502002,43,2.0,0.0
9.112286431500795,1,8,5,6.912742820493176,7.524021415206125,2,1,2008,12.345834587905333,0,1,0,1,0,0,1,0,2,1,1,3.25,1,1,2.0,1.25,73.0,11,2.5,5.802118375377063
8.765614549914716,3,4,5,6.8679744089702925,6.866933284461882,1,1,2010,11.407564949312402,0,1,0,0,0,0,0,1,1,0,0,1.75,1,1,0.0,0.0,64.0,53,1.0,0.0
8.887928819003305,1,5,7,6.645090969505644,6.643789733147672,1,1,2007,11.771436160121729,0,1,0,0,0,0,0,0,2,0,0,3.5,1,1,1.0,0.0,54.0,41,2.0,4.653960350157523
9.225426009394223,1,6,6,7.025538314638521,7.024649030453636,1,1,2006,11.938193200374572,0,1,0,0,0,0,0,0,0,0,0,3.0,1,1,1.33,1.0,72.0,17,2.0,5.356586274672012
8.006367567650246,3,6,5,6.418364935936212,7.1098794630722715,2,1,2009,12.065274916913605,1,0,0,0,0,0,1,0,2,1,1,3.75,1,1,1.33,0.0,30.0,2,2.5,5.459585514144159
8.922658299524402,3,6,5,7.00397413672268,7.003065458786462,1,1,2007,11.891361900690473,0,1,0,0,0,0,0,0,2,0,1,2.0,1,1,0.0,0.0,63.0,4,1.5,4.919980925828125
9.761923988214342,1,6,6,6.663132695990803,7.349873704738337,1,1,2010,12.058152515453552,0,1,0,0,1,0,0,0,0,1,0,2.0,0,1,1.33,1.25,120.0,61,2.0,0.0
9.677652883410428,1,6,6,7.126890808898808,7.212294468500341,1,1,2007,12.144197241812087,0,1,0,1,0,0,0,0,0,0,1,4.25,0,1,1.67,1.0,88.90260721140187,34,4.0,7.261927092702751
9.169518377455928,3,6,8,7.141245122350491,7.140453043101158,1,1,2007,12.109010932687042,0,1,0,0,1,0,0,0,0,0,0,4.0,1,1,1.67,1.0,80.0,35,2.5,5.700443573390687
9.274910142625483,1,7,6,6.684611727667927,7.415175109613295,2,1,2009,12.26434155365415,0,1,0,1,0,0,1,0,2,0,1,3.75,1,1,1.67,1.0,43.0,15,3.5,5.393627546352362
9.261983605128021,2,7,5,6.852242569051878,7.526717561352706,1,1,2006,12.1489730534896,0,1,0,0,0,0,1,0,0,1,0,1.75,0,1,1.67,1.0,81.0,33,2.5,6.226536669287466
8.517193191416238,1,3,3,6.502790045915623,6.501289670540389,2,0,2007,11.074420502783864,0,1,0,0,0,0,0,0,1,0,0,1.25,0,0,0.0,0.0,50.0,61,1.5,3.970291913552122
9.745780556506093,3,6,5,7.0192966537150445,7.591357046698551,2,1,2010,12.345834587905333,0,1,0,1,0,0,1,0,2,1,1,3.5,1,1,1.67,1.0,91.95457128451208,19,3.5,6.089044875446846
9.698122522573561,3,5,6,6.804614520062624,7.208600337960199,1,0,2007,11.711776323715394,0,1,0,0,0,0,0,0,2,0,0,2.5,0,1,1.0,1.25,74.0,61,2.0,0.0
9.3101857069459,1,5,5,6.913737350659685,6.912742820493176,1,1,2006,11.801856756822442,0,1,0,0,0,0,0,1,0,0,0,1.75,1,1,1.0,1.0,65.0,55,1.0,0.0
9.25339986143663,1,6,7,7.32052696227274,7.934513463882263,1,1,2008,12.4529327234617,0,0,1,0,0,0,0,0,1,0,0,2.0,1,1,1.0,1.25,60.0,61,2.0,6.306275286948016
7.887959336599945,1,5,7,6.311734809152915,7.29641326877392,1,1,2008,11.771436160121729,0,0,1,0,0,0,1,0,2,0,1,2.75,0,1,1.0,1.0,41.0,35,2.0,4.77912349311153
9.248502833070532,1,8,5,7.590346945602565,7.589841512182657,2,1,2010,12.669806661762314,0,1,0,0,0,0,0,1,2,1,1,3.0,1,1,2.0,1.25,80.0,8,3.5,5.365976015021851
9.175541866433488,3,8,5,7.377133712833954,7.381501894506707,2,1,2009,12.45254202214788,0,1,0,1,0,0,0,0,2,1,1,2.0,0,1,2.0,1.25,70.0,5,2.0,5.673323267171493
8.922658299524402,3,6,5,7.055312843339752,7.05444965813294,2,1,2009,11.874090314181814,0,1,0,0,0,0,0,0,2,0,1,2.0,1,1,0.0,0.0,63.0,7,1.5,3.9318256327243257
9.555489144076292,3,8,5,7.508238774678663,7.507690077819904,3,1,2010,12.464583340681674,0,1,0,1,0,0,0,1,2,1,1,3.25,1,1,2.0,1.25,79.0,5,2.0,4.787491742782046
9.95227771670556,2,6,5,7.501082124259871,7.7226775164680035,2,1,2007,12.287652632522597,0,1,0,0,0,0,0,1,0,1,0,3.0,0,1,1.0,1.5,104.16773764134236,58,3.0,5.659482215759621
9.075322160298095,1,6,7,6.97166860472579,7.399398083331354,1,1,2007,12.254862809699606,0,1,0,1,0,0,0,0,1,0,0,2.25,1,1,1.0,1.25,70.0,61,1.5,3.6635616461296463
9.07680897935166,1,5,6,6.910750787961936,6.90975328164481,1,1,2009,11.908340237224891,0,1,0,1,0,0,0,0,0,1,0,2.25,0,1,1.0,0.0,66.04683918315715,41,2.0,0.0
9.047703788498627,2,6,5,6.424869023905388,7.252762418053187,2,1,2007,11.963567869487337,0,1,0,1,0,0,1,0,2,0,1,2.0,1,1,2.0,1.25,73.0,4,2.5,3.6109179126442243
9.31217467785745,1,5,5,7.455298485683291,7.454719949364001,1,1,2008,11.884489021402711,0,1,0,1,0,1,0,0,0,0,0,1.75,0,1,1.0,0.0,72.0,46,2.0,0.0
8.819073983267831,1,7,5,7.1569563646156364,7.162397497355718,2,1,2009,12.206072645530174,0,1,0,0,0,0,0,0,2,0,1,3.75,1,1,1.67,1.25,64.0,4,3.0,5.1298987149230735
9.644133752071205,3,10,5,7.598399329323964,7.6236419465115715,3,1,2007,13.017002861746503,0,1,0,0,0,0,0,1,2,1,1,4.5,1,1,2.0,1.5,105.0,5,3.5,5.537334267018537
8.080237416216702,3,6,5,6.593044534142437,7.293697720601438,1,1,2009,12.058152515453552,1,0,0,0,0,0,1,0,0,1,1,3.0,0,1,1.0,0.0,34.0,12,2.5,3.2188758248682006
9.287301413112312,2,6,7,7.328437352895162,7.868636894184167,1,1,2008,12.388394202324129,0,1,0,0,0,0,1,0,0,0,0,2.5,0,1,1.67,1.0,90.0,14,2.5,5.641907070938114
9.318566777047053,3,8,5,7.365812837209472,7.81035268372429,2,1,2007,12.736700896592344,1,0,0,1,0,0,1,0,2,0,1,2.0,1,1,1.67,1.25,102.0,6,3.0,5.924255797414532
9.09661160664784,3,8,5,7.2909747781429814,7.290292882446597,2,1,2009,12.211060187041213,0,1,0,1,0,0,0,0,2,0,1,3.75,1,1,2.0,0.0,73.0,4,2.0,4.77912349311153
9.245321340871428,1,5,6,6.877296071497429,6.876264611890766,1,1,2007,11.711776323715394,0,1,0,0,0,0,0,0,0,0,0,3.0,0,1,1.33,0.0,120.0,36,1.5,0.0
9.41727323724241,2,7,6,7.333023014386481,7.416979621381154,2,1,2007,12.269047444691562,0,1,0,0,0,0,0,0,0,1,0,3.0,0,1,1.67,1.0,93.0,26,3.0,0.0
9.20029003612268,1,6,5,7.427144133408616,7.43307534889858,1,1,2009,12.072541252905651,0,1,0,0,1,0,0,0,1,0,0,2.0,0,1,1.33,0.0,90.0,44,2.0,4.219507705176107
8.819073983267831,1,7,5,7.097548850614793,7.0967213784947605,2,1,2007,12.182804018590819,0,1,0,0,0,0,0,0,2,1,1,3.0,1,1,1.67,0.0,64.0,4,3.0,5.075173815233827
9.360913230455557,1,5,6,6.959398512133975,6.9584483932976555,1,1,2009,11.639558115903595,0,1,0,0,0,0,0,1,0,1,0,2.25,0,1,1.33,0.5,75.0,44,1.5,5.375278407684165
8.769507120030227,1,6,5,6.880384082186005,7.3632795869630385,0,1,2006,11.850825253582627,0,1,0,0,0,0,0,0,0,0,0,1.75,0,1,0.67,1.25,65.0,61,1.0,0.0
9.041921720351219,1,5,6,6.78332520060396,6.812345094177479,1,1,2006,11.661345470088502,0,1,0,0,0,0,0,0,0,1,0,2.25,0,1,1.0,0.0,65.0,43,1.0,5.049856007249537
9.356775650205728,3,9,5,7.516977224604321,7.516433302915632,3,1,2006,12.793581494067123,0,1,0,0,0,0,0,1,2,1,1,4.25,1,1,2.0,1.25,88.0,5,3.0,5.958424693029782
9.028818495352793,1,6,6,6.516193076042964,7.23561914106675,1,1,2006,11.967180737247824,0,1,0,1,0,0,1,0,0,1,0,3.75,0,1,1.0,0.0,50.0,34,1.5,6.093569770045136
9.278746404640243,3,5,5,7.388946097618437,7.532088143541722,1,1,2009,12.154779351142624,0,1,0,1,0,0,0,1,0,0,0,1.75,1,1,1.33,1.5,72.97619328825648,18,2.0,6.1675164908883415
8.840869624091395,1,5,5,7.044032897274685,7.170888478512505,0,1,2009,11.512925464970229,0,0,1,0,1,0,0,0,0,0,1,2.0,0,1,1.0,0.0,60.0,61,1.0,0.0
9.082507000466299,1,6,6,7.132497551660044,7.1316985104669115,1,1,2006,11.982929094215963,0,1,0,0,0,0,0,1,0,1,0,2.25,0,1,1.33,1.5,80.0,47,2.0,4.762173934797756
9.281637253858216,1,7,5,7.266827347520591,7.275172319452771,2,1,2009,12.220961258023925,0,1,0,1,0,0,0,0,2,1,1,3.0,1,1,1.67,0.0,65.0,10,3.0,5.220355825078324
9.166597449028265,3,8,5,7.282073658093465,7.940939762327791,2,1,2007,12.618182296357007,0,1,0,1,0,0,1,0,0,1,1,3.25,1,1,1.67,1.75,69.04166866535229,21,2.5,6.2166061010848646
8.988695696785708,3,6,5,6.828712071641684,6.827629234502852,1,1,2010,11.870599909242044,0,1,0,0,0,0,0,0,0,0,0,2.5,0,1,1.33,1.0,50.0,31,2.0,4.394449154672439
9.69437017295501,1,8,5,6.9363427358340495,7.804659297056102,2,1,2007,12.495003937382387,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,2.0,1.0,66.0,12,2.5,5.556828061699537
9.296426320889312,1,4,5,0.0,7.1098794630722715,1,1,2007,11.542484267211773,0,1,0,1,0,1,0,0,0,0,0,0.0,0,0,1.33,0.0,73.61683873634402,47,2.0,0.0
8.411832675758411,1,6,5,7.121252453244542,7.198183577101943,1,1,2006,11.941455846009388,0,0,1,0,0,0,0,1,2,1,1,3.5,1,1,1.67,0.0,32.0,13,3.0,5.298317366548036
9.719985298994011,1,5,5,7.237778191923443,7.438971592395862,1,1,2007,12.049418835484797,0,1,0,1,0,0,0,0,0,0,0,4.0,0,1,1.33,1.25,90.78675661673563,30,3.0,0.0
9.071882578828616,3,4,5,6.9975959829819265,7.419979923661835,1,1,2006,11.580584113444043,0,1,0,0,1,0,0,0,0,0,0,1.75,0,0,1.0,0.0,62.0,61,1.5,0.0
9.02401079378469,1,6,6,6.859614903654202,6.858565034791365,1,1,2007,11.763684183317412,0,1,0,1,0,0,0,0,0,1,0,2.25,0,1,1.0,0.0,66.0,43,2.0,0.0
9.187071745036828,1,5,5,6.827629234502852,6.826545223556594,1,1,2007,11.661345470088502,0,1,0,0,0,0,0,0,0,0,0,2.0,0,1,1.0,0.0,72.0,54,2.0,3.5553480614894135
9.764225485202621,1,5,5,7.027314514039777,7.026426808699636,1,0,2006,11.982929094215963,0,1,0,0,0,0,0,0,1,0,0,2.5,0,1,1.67,1.25,80.0,34,3.0,5.820082930352362
8.531096096585228,3,8,5,7.155396301896734,7.154615356913663,2,1,2008,12.100712129872347,0,1,0,1,0,0,0,0,0,0,1,2.25,1,1,1.67,0.0,39.0,19,2.0,4.418840607796598
8.977146484808472,1,5,5,6.818924065275521,6.81783057145415,3,1,2007,11.79810440720389,0,1,0,0,0,0,0,0,0,1,0,2.5,1,1,1.33,0.0,66.0,9,1.0,4.795790545596741
8.856518497019858,1,7,5,7.161622002939187,7.221105098182496,1,1,2006,12.2783933071098,0,0,1,0,0,1,0,0,0,1,1,4.25,0,1,2.0,0.0,78.0,14,4.0,3.8918202981106265
8.922658299524402,2,6,7,6.648984550024776,7.309212365692763,2,0,2009,12.086725887897607,0,1,0,1,0,0,1,0,0,0,0,2.25,0,1,1.0,1.5,61.20865229083521,61,1.0,0.0
9.26974071525763,3,8,5,7.329749689041512,7.335633981927201,2,1,2007,12.2783933071098,0,1,0,0,0,0,0,0,2,1,1,3.25,0,1,1.67,1.25,76.0,5,2.0,5.3706380281276624
